model,layer,transform,group,cos
bert,1.0,rm_top_pcs_2,intra,0.322223424911499
bert,1.0,rm_top_pcs_2,intra,0.20961715281009674
bert,1.0,rm_top_pcs_2,intra,0.5667608380317688
bert,1.0,rm_top_pcs_2,intra,0.6170056462287903
bert,1.0,rm_top_pcs_2,intra,0.5776695609092712
bert,1.0,rm_top_pcs_2,intra,0.2823857069015503
bert,1.0,rm_top_pcs_2,intra,0.6216486096382141
bert,1.0,rm_top_pcs_2,intra,0.6059678196907043
bert,1.0,rm_top_pcs_2,intra,0.16704928874969482
bert,1.0,rm_top_pcs_2,intra,0.6002994775772095
bert,1.0,rm_top_pcs_2,intra,0.23446564376354218
bert,1.0,rm_top_pcs_2,intra,0.2062186896800995
bert,1.0,rm_top_pcs_2,intra,0.3981657922267914
bert,1.0,rm_top_pcs_2,intra,0.4780493676662445
bert,1.0,rm_top_pcs_2,intra,0.41635629534721375
bert,1.0,rm_top_pcs_2,intra,0.3110406994819641
bert,1.0,rm_top_pcs_2,intra,0.41272053122520447
bert,1.0,rm_top_pcs_2,intra,0.19352759420871735
bert,1.0,rm_top_pcs_2,intra,0.29960963129997253
bert,1.0,rm_top_pcs_2,intra,0.5620214939117432
bert,1.0,rm_top_pcs_2,intra,0.36910828948020935
bert,1.0,rm_top_pcs_2,intra,0.551401674747467
bert,1.0,rm_top_pcs_2,intra,0.36047816276550293
bert,1.0,rm_top_pcs_2,intra,0.6387439966201782
bert,1.0,rm_top_pcs_2,intra,0.3939482271671295
bert,1.0,rm_top_pcs_2,intra,0.1594628393650055
bert,1.0,rm_top_pcs_2,intra,0.7043461799621582
bert,1.0,rm_top_pcs_2,intra,0.6985214948654175
bert,1.0,rm_top_pcs_2,intra,0.7507195472717285
bert,1.0,rm_top_pcs_2,intra,0.5268853902816772
bert,1.0,rm_top_pcs_2,intra,0.586555540561676
bert,1.0,rm_top_pcs_2,intra,0.719409704208374
bert,1.0,rm_top_pcs_2,intra,0.45111900568008423
bert,1.0,rm_top_pcs_2,intra,0.4046058654785156
bert,1.0,rm_top_pcs_2,intra,0.3989318013191223
bert,1.0,rm_top_pcs_2,intra,0.5621066093444824
bert,1.0,rm_top_pcs_2,intra,0.3273753523826599
bert,1.0,rm_top_pcs_2,intra,0.11100959777832031
bert,1.0,rm_top_pcs_2,intra,0.13881100714206696
bert,1.0,rm_top_pcs_2,intra,0.21570323407649994
bert,1.0,rm_top_pcs_2,intra,0.40299516916275024
bert,1.0,rm_top_pcs_2,intra,0.710142970085144
bert,1.0,rm_top_pcs_2,intra,0.6102849245071411
bert,1.0,rm_top_pcs_2,intra,0.6742874979972839
bert,1.0,rm_top_pcs_2,intra,0.5401178598403931
bert,1.0,rm_top_pcs_2,intra,0.5924404859542847
bert,1.0,rm_top_pcs_2,intra,0.5147568583488464
bert,1.0,rm_top_pcs_2,intra,0.5813931822776794
bert,1.0,rm_top_pcs_2,intra,0.4551374912261963
bert,1.0,rm_top_pcs_2,intra,0.6074343323707581
bert,1.0,rm_top_pcs_2,intra,0.5645133852958679
bert,1.0,rm_top_pcs_2,intra,0.6545458436012268
bert,1.0,rm_top_pcs_2,intra,0.6662521362304688
bert,1.0,rm_top_pcs_2,intra,0.6926937103271484
bert,1.0,rm_top_pcs_2,intra,0.5065732598304749
bert,1.0,rm_top_pcs_2,intra,0.5163881182670593
bert,1.0,rm_top_pcs_2,intra,0.5263780951499939
bert,1.0,rm_top_pcs_2,intra,0.5515075325965881
bert,1.0,rm_top_pcs_2,intra,0.4785924553871155
bert,1.0,rm_top_pcs_2,intra,0.7363852262496948
bert,1.0,rm_top_pcs_2,intra,0.6464629173278809
bert,1.0,rm_top_pcs_2,intra,0.6578059196472168
bert,1.0,rm_top_pcs_2,intra,0.6069098711013794
bert,1.0,rm_top_pcs_2,intra,0.63603675365448
bert,1.0,rm_top_pcs_2,intra,0.739837646484375
bert,1.0,rm_top_pcs_2,intra,0.39126351475715637
bert,1.0,rm_top_pcs_2,intra,0.705040454864502
bert,1.0,rm_top_pcs_2,intra,0.5925104022026062
bert,1.0,rm_top_pcs_2,intra,0.6683527231216431
bert,1.0,rm_top_pcs_2,intra,0.3881586194038391
bert,1.0,rm_top_pcs_2,intra,0.674365222454071
bert,1.0,rm_top_pcs_2,intra,0.6632662415504456
bert,1.0,rm_top_pcs_2,intra,0.4126284420490265
bert,1.0,rm_top_pcs_2,intra,0.6040204167366028
bert,1.0,rm_top_pcs_2,intra,0.3976114094257355
bert,1.0,rm_top_pcs_2,intra,0.48027247190475464
bert,1.0,rm_top_pcs_2,intra,0.4934750199317932
bert,1.0,rm_top_pcs_2,intra,0.6576894521713257
bert,1.0,rm_top_pcs_2,intra,0.442504346370697
bert,1.0,rm_top_pcs_2,intra,0.3811330795288086
bert,1.0,rm_top_pcs_2,intra,0.3269842863082886
bert,1.0,rm_top_pcs_2,intra,0.27929043769836426
bert,1.0,rm_top_pcs_2,intra,0.5607611536979675
bert,1.0,rm_top_pcs_2,intra,0.5692365169525146
bert,1.0,rm_top_pcs_2,intra,0.5499018430709839
bert,1.0,rm_top_pcs_2,intra,0.46428143978118896
bert,1.0,rm_top_pcs_2,intra,0.532110333442688
bert,1.0,rm_top_pcs_2,intra,0.5815414786338806
bert,1.0,rm_top_pcs_2,intra,0.4536258578300476
bert,1.0,rm_top_pcs_2,intra,0.5818362236022949
bert,1.0,rm_top_pcs_2,intra,0.44479888677597046
bert,1.0,rm_top_pcs_2,intra,0.47659745812416077
bert,1.0,rm_top_pcs_2,intra,0.6407056450843811
bert,1.0,rm_top_pcs_2,intra,0.6874033212661743
bert,1.0,rm_top_pcs_2,intra,0.5539891719818115
bert,1.0,rm_top_pcs_2,intra,0.6423314809799194
bert,1.0,rm_top_pcs_2,intra,0.5665889978408813
bert,1.0,rm_top_pcs_2,intra,0.6025805473327637
bert,1.0,rm_top_pcs_2,intra,0.3440997898578644
bert,1.0,rm_top_pcs_2,intra,0.5824339985847473
bert,1.0,rm_top_pcs_2,intra,0.5820616483688354
bert,1.0,rm_top_pcs_2,intra,0.34506380558013916
bert,1.0,rm_top_pcs_2,intra,0.5535427331924438
bert,1.0,rm_top_pcs_2,intra,0.4046914279460907
bert,1.0,rm_top_pcs_2,intra,0.3150520622730255
bert,1.0,rm_top_pcs_2,intra,0.40837615728378296
bert,1.0,rm_top_pcs_2,intra,0.4837825298309326
bert,1.0,rm_top_pcs_2,intra,0.5123265385627747
bert,1.0,rm_top_pcs_2,intra,0.4899481236934662
bert,1.0,rm_top_pcs_2,intra,0.5789977312088013
bert,1.0,rm_top_pcs_2,intra,0.545604407787323
bert,1.0,rm_top_pcs_2,intra,0.5267876982688904
bert,1.0,rm_top_pcs_2,intra,0.5091634392738342
bert,1.0,rm_top_pcs_2,intra,0.5759110450744629
bert,1.0,rm_top_pcs_2,intra,0.644252598285675
bert,1.0,rm_top_pcs_2,intra,0.4651437997817993
bert,1.0,rm_top_pcs_2,intra,0.5371296405792236
bert,1.0,rm_top_pcs_2,intra,0.4655672311782837
bert,1.0,rm_top_pcs_2,intra,0.4976530075073242
bert,1.0,rm_top_pcs_2,intra,0.7424076199531555
bert,1.0,rm_top_pcs_2,intra,0.681030809879303
bert,1.0,rm_top_pcs_2,intra,0.7592324018478394
bert,1.0,rm_top_pcs_2,intra,0.6404190063476562
bert,1.0,rm_top_pcs_2,intra,0.7173657417297363
bert,1.0,rm_top_pcs_2,intra,0.7217005491256714
bert,1.0,rm_top_pcs_2,intra,0.6337318420410156
bert,1.0,rm_top_pcs_2,intra,0.49590080976486206
bert,1.0,rm_top_pcs_2,intra,0.4589534401893616
bert,1.0,rm_top_pcs_2,intra,0.5559383034706116
bert,1.0,rm_top_pcs_2,intra,0.4076654016971588
bert,1.0,rm_top_pcs_2,intra,0.354885995388031
bert,1.0,rm_top_pcs_2,intra,0.6296849846839905
bert,1.0,rm_top_pcs_2,intra,0.608237624168396
bert,1.0,rm_top_pcs_2,intra,0.599778950214386
bert,1.0,rm_top_pcs_2,intra,0.47954314947128296
bert,1.0,rm_top_pcs_2,intra,0.4807302951812744
bert,1.0,rm_top_pcs_2,intra,0.721534252166748
bert,1.0,rm_top_pcs_2,intra,0.738882303237915
bert,1.0,rm_top_pcs_2,intra,0.7830017805099487
bert,1.0,rm_top_pcs_2,intra,0.7477091550827026
bert,1.0,rm_top_pcs_2,intra,0.6575961112976074
bert,1.0,rm_top_pcs_2,intra,0.6690012812614441
bert,1.0,rm_top_pcs_2,intra,0.694094181060791
bert,1.0,rm_top_pcs_2,intra,0.5283111333847046
bert,1.0,rm_top_pcs_2,intra,0.7338281869888306
bert,1.0,rm_top_pcs_2,intra,0.6774288415908813
bert,1.0,rm_top_pcs_2,intra,0.6291108727455139
bert,1.0,rm_top_pcs_2,intra,0.558738648891449
bert,1.0,rm_top_pcs_2,intra,0.5720154047012329
bert,1.0,rm_top_pcs_2,intra,0.7181536555290222
bert,1.0,rm_top_pcs_2,intra,0.4521993398666382
bert,1.0,rm_top_pcs_2,intra,0.5478630661964417
bert,1.0,rm_top_pcs_2,intra,0.6062710285186768
bert,1.0,rm_top_pcs_2,intra,0.6766317486763
bert,1.0,rm_top_pcs_2,intra,0.6385767459869385
bert,1.0,rm_top_pcs_2,intra,0.7162639498710632
bert,1.0,rm_top_pcs_2,intra,0.6106383800506592
bert,1.0,rm_top_pcs_2,intra,0.6577009558677673
bert,1.0,rm_top_pcs_2,intra,0.6918691396713257
bert,1.0,rm_top_pcs_2,intra,0.6765710711479187
bert,1.0,rm_top_pcs_2,intra,0.6706528663635254
bert,1.0,rm_top_pcs_2,intra,0.7058919072151184
bert,1.0,rm_top_pcs_2,intra,0.5801987648010254
bert,1.0,rm_top_pcs_2,intra,0.6568652987480164
bert,1.0,rm_top_pcs_2,intra,0.6688768863677979
bert,1.0,rm_top_pcs_2,intra,0.7174732685089111
bert,1.0,rm_top_pcs_2,intra,0.7399261593818665
bert,1.0,rm_top_pcs_2,intra,0.6477389335632324
bert,1.0,rm_top_pcs_2,intra,0.6558542251586914
bert,1.0,rm_top_pcs_2,intra,0.5185205936431885
bert,1.0,rm_top_pcs_2,intra,0.6420748233795166
bert,1.0,rm_top_pcs_2,inter,-0.0018652386497706175
bert,1.0,rm_top_pcs_2,inter,-0.07341472059488297
bert,1.0,rm_top_pcs_2,inter,-0.016152426600456238
bert,1.0,rm_top_pcs_2,inter,-0.024502169340848923
bert,1.0,rm_top_pcs_2,inter,-0.0467006117105484
bert,1.0,rm_top_pcs_2,inter,0.003311708103865385
bert,1.0,rm_top_pcs_2,inter,0.02266721986234188
bert,1.0,rm_top_pcs_2,inter,0.0781024768948555
bert,1.0,rm_top_pcs_2,inter,-0.1199420839548111
bert,1.0,rm_top_pcs_2,inter,0.008377409540116787
bert,1.0,rm_top_pcs_2,inter,0.055229831486940384
bert,1.0,rm_top_pcs_2,inter,-0.017388902604579926
bert,1.0,rm_top_pcs_2,inter,0.044927652925252914
bert,1.0,rm_top_pcs_2,inter,-0.008346159011125565
bert,1.0,rm_top_pcs_2,inter,-0.14960965514183044
bert,1.0,rm_top_pcs_2,inter,-0.10171887278556824
bert,1.0,rm_top_pcs_2,inter,-0.06517942994832993
bert,1.0,rm_top_pcs_2,inter,-0.061194926500320435
bert,1.0,rm_top_pcs_2,inter,-0.02460886724293232
bert,1.0,rm_top_pcs_2,inter,-0.05893122777342796
bert,1.0,rm_top_pcs_2,inter,-0.08263150602579117
bert,1.0,rm_top_pcs_2,inter,-0.0017892086179926991
bert,1.0,rm_top_pcs_2,inter,-0.02352316863834858
bert,1.0,rm_top_pcs_2,inter,0.01724996231496334
bert,1.0,rm_top_pcs_2,inter,-0.04432692751288414
bert,1.0,rm_top_pcs_2,inter,-0.0937006026506424
bert,1.0,rm_top_pcs_2,inter,-0.02752572111785412
bert,1.0,rm_top_pcs_2,inter,-0.09008007496595383
bert,1.0,rm_top_pcs_2,inter,0.032979223877191544
bert,1.0,rm_top_pcs_2,inter,0.14405424892902374
bert,1.0,rm_top_pcs_2,inter,-0.0003104318166151643
bert,1.0,rm_top_pcs_2,inter,-0.015906652435660362
bert,1.0,rm_top_pcs_2,inter,-0.016734762117266655
bert,1.0,rm_top_pcs_2,inter,-0.025730350986123085
bert,1.0,rm_top_pcs_2,inter,0.08156418800354004
bert,1.0,rm_top_pcs_2,inter,-0.012298637069761753
bert,1.0,rm_top_pcs_2,inter,-0.033771272748708725
bert,1.0,rm_top_pcs_2,inter,0.06574761867523193
bert,1.0,rm_top_pcs_2,inter,-0.04626183956861496
bert,1.0,rm_top_pcs_2,inter,0.02816806733608246
bert,1.0,rm_top_pcs_2,inter,-0.09704569727182388
bert,1.0,rm_top_pcs_2,inter,0.08817162364721298
bert,1.0,rm_top_pcs_2,inter,0.02979660965502262
bert,1.0,rm_top_pcs_2,inter,-0.04347223415970802
bert,1.0,rm_top_pcs_2,inter,-0.04285794124007225
bert,1.0,rm_top_pcs_2,inter,0.09398867189884186
bert,1.0,rm_top_pcs_2,inter,0.11011601239442825
bert,1.0,rm_top_pcs_2,inter,0.06630691140890121
bert,1.0,rm_top_pcs_2,inter,-0.04581912234425545
bert,1.0,rm_top_pcs_2,inter,-0.0358286127448082
bert,1.0,rm_top_pcs_2,inter,-0.05915926769375801
bert,1.0,rm_top_pcs_2,inter,0.12583906948566437
bert,1.0,rm_top_pcs_2,inter,-0.03888387605547905
bert,1.0,rm_top_pcs_2,inter,-0.03832029178738594
bert,1.0,rm_top_pcs_2,inter,-0.10901976376771927
bert,1.0,rm_top_pcs_2,inter,0.013595420867204666
bert,1.0,rm_top_pcs_2,inter,0.012067465111613274
bert,1.0,rm_top_pcs_2,inter,-0.06380198150873184
bert,1.0,rm_top_pcs_2,inter,-0.03857269138097763
bert,1.0,rm_top_pcs_2,inter,-0.044111981987953186
bert,1.0,rm_top_pcs_2,inter,-0.06569638848304749
bert,1.0,rm_top_pcs_2,inter,-0.0393492765724659
bert,1.0,rm_top_pcs_2,inter,0.033302195370197296
bert,1.0,rm_top_pcs_2,inter,-0.0018387928139418364
bert,1.0,rm_top_pcs_2,inter,-0.020974839106202126
bert,1.0,rm_top_pcs_2,inter,-0.06074058637022972
bert,1.0,rm_top_pcs_2,inter,0.0023036510683596134
bert,1.0,rm_top_pcs_2,inter,0.0017547286115586758
bert,1.0,rm_top_pcs_2,inter,0.18493635952472687
bert,1.0,rm_top_pcs_2,inter,0.05502879247069359
bert,1.0,rm_top_pcs_2,inter,-0.016550803557038307
bert,1.0,rm_top_pcs_2,inter,-0.011041365563869476
bert,1.0,rm_top_pcs_2,inter,-0.10284089297056198
bert,1.0,rm_top_pcs_2,inter,0.020171696320176125
bert,1.0,rm_top_pcs_2,inter,-0.031230198219418526
bert,1.0,rm_top_pcs_2,inter,-0.020756514742970467
bert,1.0,rm_top_pcs_2,inter,0.09322039783000946
bert,1.0,rm_top_pcs_2,inter,0.0026546367444097996
bert,1.0,rm_top_pcs_2,inter,0.0005328299594111741
bert,1.0,rm_top_pcs_2,inter,-0.07849004119634628
bert,1.0,rm_top_pcs_2,inter,-0.01732330024242401
bert,1.0,rm_top_pcs_2,inter,0.02338649146258831
bert,1.0,rm_top_pcs_2,inter,0.09622382372617722
bert,1.0,rm_top_pcs_2,inter,0.011899126693606377
bert,1.0,rm_top_pcs_2,inter,0.07400719821453094
bert,1.0,rm_top_pcs_2,inter,-0.0189510565251112
bert,1.0,rm_top_pcs_2,inter,-0.11782863736152649
bert,1.0,rm_top_pcs_2,inter,-0.06877730041742325
bert,1.0,rm_top_pcs_2,inter,-0.11314935237169266
bert,1.0,rm_top_pcs_2,inter,-0.03889999911189079
bert,1.0,rm_top_pcs_2,inter,-0.059581905603408813
bert,1.0,rm_top_pcs_2,inter,-0.020295264199376106
bert,1.0,rm_top_pcs_2,inter,-0.04880188778042793
bert,1.0,rm_top_pcs_2,inter,-0.038859497755765915
bert,1.0,rm_top_pcs_2,inter,-0.05537073314189911
bert,1.0,rm_top_pcs_2,inter,-0.14707693457603455
bert,1.0,rm_top_pcs_2,inter,-0.021707363426685333
bert,1.0,rm_top_pcs_2,inter,-0.042637333273887634
bert,1.0,rm_top_pcs_2,inter,0.03803974390029907
bert,1.0,rm_top_pcs_2,inter,-0.09826647490262985
bert,1.0,rm_top_pcs_2,inter,0.009715006686747074
bert,1.0,rm_top_pcs_2,inter,-0.09298155456781387
bert,1.0,rm_top_pcs_2,inter,0.06076037138700485
bert,1.0,rm_top_pcs_2,inter,0.026448102667927742
bert,1.0,rm_top_pcs_2,inter,0.09633249789476395
bert,1.0,rm_top_pcs_2,inter,-0.042979124933481216
bert,1.0,rm_top_pcs_2,inter,0.021718140691518784
bert,1.0,rm_top_pcs_2,inter,-0.04944758489727974
bert,1.0,rm_top_pcs_2,inter,-0.04826182499527931
bert,1.0,rm_top_pcs_2,inter,-0.0786546915769577
bert,1.0,rm_top_pcs_2,inter,0.04547017440199852
bert,1.0,rm_top_pcs_2,inter,-0.09530505537986755
bert,1.0,rm_top_pcs_2,inter,-0.04518938064575195
bert,1.0,rm_top_pcs_2,inter,0.10734949260950089
bert,1.0,rm_top_pcs_2,inter,-0.07397573441267014
bert,1.0,rm_top_pcs_2,inter,-0.02289484441280365
bert,1.0,rm_top_pcs_2,inter,-0.05151846632361412
bert,1.0,rm_top_pcs_2,inter,0.0017588610062375665
bert,1.0,rm_top_pcs_2,inter,0.22477462887763977
bert,1.0,rm_top_pcs_2,inter,0.004450990818440914
bert,1.0,rm_top_pcs_2,inter,-0.1051073893904686
bert,1.0,rm_top_pcs_2,inter,0.0022851682733744383
bert,1.0,rm_top_pcs_2,inter,-0.113531693816185
bert,1.0,rm_top_pcs_2,inter,0.009196226485073566
bert,1.0,rm_top_pcs_2,inter,0.06115523725748062
bert,1.0,rm_top_pcs_2,inter,-0.054850585758686066
bert,1.0,rm_top_pcs_2,inter,-0.034974753856658936
bert,1.0,rm_top_pcs_2,inter,-0.12873734533786774
bert,1.0,rm_top_pcs_2,inter,-0.02988625317811966
bert,1.0,rm_top_pcs_2,inter,0.012995600700378418
bert,1.0,rm_top_pcs_2,inter,-0.08603519946336746
bert,1.0,rm_top_pcs_2,inter,-0.027615034952759743
bert,1.0,rm_top_pcs_2,inter,0.007531850598752499
bert,1.0,rm_top_pcs_2,inter,0.004521651193499565
bert,1.0,rm_top_pcs_2,inter,-0.1352316439151764
bert,1.0,rm_top_pcs_2,inter,0.009137100540101528
bert,1.0,rm_top_pcs_2,inter,-0.08501517027616501
bert,1.0,rm_top_pcs_2,inter,-0.09085208922624588
bert,1.0,rm_top_pcs_2,inter,-0.0553821362555027
bert,1.0,rm_top_pcs_2,inter,-0.013476019725203514
bert,1.0,rm_top_pcs_2,inter,-0.017500434070825577
bert,1.0,rm_top_pcs_2,inter,-0.004263821989297867
bert,1.0,rm_top_pcs_2,inter,-0.01039082184433937
bert,1.0,rm_top_pcs_2,inter,0.08791070431470871
bert,1.0,rm_top_pcs_2,inter,-0.048191916197538376
bert,1.0,rm_top_pcs_2,inter,-0.028240282088518143
bert,1.0,rm_top_pcs_2,inter,0.024441318586468697
bert,1.0,rm_top_pcs_2,inter,-0.04894781857728958
bert,1.0,rm_top_pcs_2,inter,0.008218123577535152
bert,1.0,rm_top_pcs_2,inter,-0.019919008016586304
bert,1.0,rm_top_pcs_2,inter,-0.03485703468322754
bert,1.0,rm_top_pcs_2,inter,-0.03757842630147934
bert,1.0,rm_top_pcs_2,inter,-0.028333470225334167
bert,1.0,rm_top_pcs_2,inter,-0.06919101625680923
bert,1.0,rm_top_pcs_2,inter,0.004045938607305288
bert,1.0,rm_top_pcs_2,inter,0.030666090548038483
bert,1.0,rm_top_pcs_2,inter,-0.010401641018688679
bert,1.0,rm_top_pcs_2,inter,-0.03409305587410927
bert,1.0,rm_top_pcs_2,inter,-0.06197948008775711
bert,1.0,rm_top_pcs_2,inter,-0.0905228778719902
bert,1.0,rm_top_pcs_2,inter,-0.15073755383491516
bert,1.0,rm_top_pcs_2,inter,0.09248927235603333
bert,1.0,rm_top_pcs_2,inter,0.07558755576610565
bert,1.0,rm_top_pcs_2,inter,0.06218269467353821
bert,1.0,rm_top_pcs_2,inter,0.1109170913696289
bert,1.0,rm_top_pcs_2,inter,0.008687259629368782
bert,1.0,rm_top_pcs_2,inter,8.419781806878746e-05
bert,1.0,rm_top_pcs_2,inter,-0.11470144987106323
bert,1.0,rm_top_pcs_2,inter,-0.07975566387176514
bert,1.0,rm_top_pcs_2,inter,0.0279695987701416
bert,1.0,rm_top_pcs_2,inter,0.03908507898449898
bert,1.0,rm_top_pcs_2,inter,0.12494432926177979
bert,1.0,rm_top_pcs_2,inter,-0.01696525700390339
bert,1.0,rm_top_pcs_2,inter,0.015674326568841934
bert,1.0,rm_top_pcs_2,inter,-0.011576459743082523
bert,1.0,rm_top_pcs_2,inter,-0.003574125003069639
bert,1.0,rm_top_pcs_2,inter,0.06316795200109482
bert,1.0,rm_top_pcs_2,inter,0.04787817224860191
bert,1.0,rm_top_pcs_2,inter,-0.013477325439453125
bert,1.0,rm_top_pcs_2,inter,-0.03398849442601204
bert,1.0,rm_top_pcs_2,inter,-0.04829109087586403
bert,1.0,rm_top_pcs_2,inter,-0.03834494948387146
bert,1.0,rm_top_pcs_2,inter,-0.021005898714065552
bert,1.0,rm_top_pcs_2,inter,-0.06607614457607269
bert,1.0,rm_top_pcs_2,inter,0.04049943760037422
bert,1.0,rm_top_pcs_2,inter,0.00021103450853843242
bert,1.0,rm_top_pcs_2,inter,-0.07232470065355301
bert,1.0,rm_top_pcs_2,inter,0.010949941352009773
bert,1.0,rm_top_pcs_2,inter,-0.08639046549797058
bert,1.0,rm_top_pcs_2,inter,-0.019853267818689346
bert,1.0,rm_top_pcs_2,inter,-0.04032013192772865
bert,1.0,rm_top_pcs_2,inter,-0.09039680659770966
bert,1.0,rm_top_pcs_2,inter,-0.0008746538078412414
bert,1.0,rm_top_pcs_2,inter,-0.04221472144126892
bert,1.0,rm_top_pcs_2,inter,0.04390648379921913
bert,1.0,rm_top_pcs_2,inter,-0.06121145933866501
bert,1.0,rm_top_pcs_2,inter,-0.07769196480512619
bert,1.0,rm_top_pcs_2,inter,-0.04596846550703049
bert,1.0,rm_top_pcs_2,inter,-0.12044689059257507
bert,1.0,rm_top_pcs_2,inter,0.03777973726391792
bert,1.0,rm_top_pcs_2,inter,-0.06356588006019592
bert,1.0,rm_top_pcs_2,inter,-0.024704448878765106
bert,1.0,rm_top_pcs_2,inter,0.012155360542237759
bert,1.0,rm_top_pcs_2,inter,-0.0606144443154335
bert,1.0,rm_top_pcs_2,inter,-0.07148795574903488
bert,1.0,rm_top_pcs_2,inter,0.05230603367090225
bert,1.0,rm_top_pcs_2,inter,0.01191878505051136
bert,1.0,rm_top_pcs_2,inter,0.1444101780653
bert,1.0,rm_top_pcs_2,inter,-0.07122106105089188
bert,1.0,rm_top_pcs_2,inter,-0.04822344332933426
bert,1.0,rm_top_pcs_2,inter,-0.07840970903635025
bert,1.0,rm_top_pcs_2,inter,0.029257653281092644
bert,1.0,rm_top_pcs_2,inter,0.2706810235977173
bert,1.0,rm_top_pcs_2,inter,-0.0335405133664608
bert,1.0,rm_top_pcs_2,inter,0.12092943489551544
bert,1.0,rm_top_pcs_2,inter,-0.017494557425379753
bert,1.0,rm_top_pcs_2,inter,0.0751824751496315
bert,1.0,rm_top_pcs_2,inter,-0.020499836653470993
bert,1.0,rm_top_pcs_2,inter,-0.04835176095366478
bert,1.0,rm_top_pcs_2,inter,-0.08844780921936035
bert,1.0,rm_top_pcs_2,inter,0.028882501646876335
bert,1.0,rm_top_pcs_2,inter,-0.08351429551839828
bert,1.0,rm_top_pcs_2,inter,-0.08200842887163162
bert,1.0,rm_top_pcs_2,inter,-0.04036104679107666
bert,1.0,rm_top_pcs_2,inter,0.04464146867394447
bert,1.0,rm_top_pcs_2,inter,-0.03278651833534241
bert,1.0,rm_top_pcs_2,inter,0.11937941610813141
bert,1.0,rm_top_pcs_2,inter,0.0433528795838356
bert,1.0,rm_top_pcs_2,inter,0.01716923713684082
bert,1.0,rm_top_pcs_2,inter,-0.012855825945734978
bert,1.0,rm_top_pcs_2,inter,0.04561498016119003
bert,1.0,rm_top_pcs_2,inter,-0.02856963500380516
bert,1.0,rm_top_pcs_2,inter,-0.01962977647781372
bert,1.0,rm_top_pcs_2,inter,0.11628352105617523
bert,1.0,rm_top_pcs_2,inter,0.06761706620454788
bert,1.0,rm_top_pcs_2,inter,0.13133524358272552
bert,1.0,rm_top_pcs_2,inter,-0.07571982592344284
bert,1.0,rm_top_pcs_2,inter,-0.06778119504451752
bert,1.0,rm_top_pcs_2,inter,0.05496099963784218
bert,1.0,rm_top_pcs_2,inter,0.008272872306406498
bert,1.0,rm_top_pcs_2,inter,-0.00782607588917017
bert,1.0,rm_top_pcs_2,inter,0.003753545694053173
bert,1.0,rm_top_pcs_2,inter,-0.15761522948741913
bert,1.0,rm_top_pcs_2,inter,0.048046763986349106
bert,1.0,rm_top_pcs_2,inter,-0.0391230434179306
bert,1.0,rm_top_pcs_2,inter,0.031423747539520264
bert,1.0,rm_top_pcs_2,inter,-0.10812204331159592
bert,1.0,rm_top_pcs_2,inter,0.00131867709569633
bert,1.0,rm_top_pcs_2,inter,0.029272232204675674
bert,1.0,rm_top_pcs_2,inter,0.15399079024791718
bert,1.0,rm_top_pcs_2,inter,0.026516735553741455
bert,1.0,rm_top_pcs_2,inter,0.035235222429037094
bert,1.0,rm_top_pcs_2,inter,0.20977890491485596
bert,1.0,rm_top_pcs_2,inter,-0.012050531804561615
bert,1.0,rm_top_pcs_2,inter,0.07881411910057068
bert,1.0,rm_top_pcs_2,inter,0.008946103043854237
bert,1.0,rm_top_pcs_2,inter,-0.049563243985176086
bert,1.0,rm_top_pcs_2,inter,0.031258415430784225
bert,1.0,rm_top_pcs_2,inter,-0.1170227974653244
bert,1.0,rm_top_pcs_2,inter,-0.008758657611906528
bert,1.0,rm_top_pcs_2,inter,0.08612930029630661
bert,1.0,rm_top_pcs_2,inter,-0.020290227606892586
bert,1.0,rm_top_pcs_2,inter,-0.032341957092285156
bert,1.0,rm_top_pcs_2,inter,-0.03223978355526924
bert,1.0,rm_top_pcs_2,inter,-0.09844229370355606
bert,1.0,rm_top_pcs_2,inter,-0.011523394845426083
bert,1.0,rm_top_pcs_2,inter,-0.14477390050888062
bert,1.0,rm_top_pcs_2,inter,0.024318449199199677
bert,1.0,rm_top_pcs_2,inter,0.0202844999730587
bert,1.0,rm_top_pcs_2,inter,-0.0028600317891687155
bert,1.0,rm_top_pcs_2,inter,0.008917581290006638
bert,1.0,rm_top_pcs_2,inter,-0.03639879450201988
bert,1.0,rm_top_pcs_2,inter,-0.03878279775381088
bert,1.0,rm_top_pcs_2,inter,-0.005408979021012783
bert,1.0,rm_top_pcs_2,inter,0.06597160547971725
bert,1.0,rm_top_pcs_2,inter,-0.00707879476249218
bert,1.0,rm_top_pcs_5,intra,0.7192111015319824
bert,1.0,rm_top_pcs_5,intra,0.31032949686050415
bert,1.0,rm_top_pcs_5,intra,0.5214442610740662
bert,1.0,rm_top_pcs_5,intra,0.1754647046327591
bert,1.0,rm_top_pcs_5,intra,0.3220674395561218
bert,1.0,rm_top_pcs_5,intra,0.5099269151687622
bert,1.0,rm_top_pcs_5,intra,0.161752387881279
bert,1.0,rm_top_pcs_5,intra,0.5770750641822815
bert,1.0,rm_top_pcs_5,intra,0.16117754578590393
bert,1.0,rm_top_pcs_5,intra,0.19039829075336456
bert,1.0,rm_top_pcs_5,intra,0.6488034725189209
bert,1.0,rm_top_pcs_5,intra,0.5514200925827026
bert,1.0,rm_top_pcs_5,intra,0.6614407896995544
bert,1.0,rm_top_pcs_5,intra,0.35602158308029175
